hour,speed_kmh,time_gap_hours,distance_to_next_m
8,144.9710197437826,0.005277777777777778,765.1248264255192
12,0.4703929941587409,43.15,20297.45769794967
14,110.17797500527477,0.006944444444444444,765.1248264255192
11,0.0,43.37083333333333,0.0
16,0.0,38.48416666666667,0.0
18,0.0,60.75277777777778,0.0
11,0.43507835649698806,44.92444444444445,19545.653455429136
15,102.01664352340258,0.0075,765.1248264255192
14,102.01664352340258,0.0075,765.1248264255192
20,0.3797235231171267,35.52611111111111,13490.100073761614
14,144.9710197437826,0.005277777777777778,765.1248264255192
11,1.858385314929624,44.44416666666667,82594.38666761803
11,110.17797500527477,0.006944444444444444,765.1248264255192
8,0.25957317035005084,73.39777777777778,19052.093874426286
15,0.0,66.0525,0.0
9,0.0,34.839444444444446,0.0
10,110.17797500527477,0.006944444444444444,765.1248264255192
15,0.1605899128091921,47.48277777777778,7625.255143271578
16,0.1578368670958551,68.73555555555555,10849.004746981984
